,Comment,id,date,Pos,Neg,Neu
110,"The only issue is that the USB ports are all Type-C no legacy USB-A.  At least have one as the legacy type port instead of using a 12v USB charger, unless you intend to charge an iPad which you must use 12v.","
 @hkdiva2015
 ",2 years ago,0.0,0.052,0.948
111,Mat ripping Porsche a new one. Go on lad,"
 @MATTFL380
 ",2 years ago,0.0,0.0,1.0
112,Rear seats should have the recline option.,"
 @shadman1024
 ",2 years ago,0.0,0.0,1.0
113,Easy Speed.  The way my brother described my '15 Macan Turbo.,"
 @CBV123
 ",2 years ago,0.225,0.0,0.775
114,"I am going to buy this car
Love it","
 @wasayrao5194
 ",2 years ago,0.375,0.0,0.625
115,Die neuen innenräume gefallen mir viel besser als die vorherigen modelle von 2009 bis 2017,"
 @lars3334
 ",2 years ago,0.0,0.375,0.625
116,"Hey Matt, can you review the glc amg63? I think it’s a great competitor in this sporty suv class","
 @simarbains3358
 ",2 years ago,0.204,0.0,0.796
117,Mat is the best car reviewer,"
 @shameerramlan518
 ",2 years ago,0.457,0.0,0.543
118,its a fuel efficienct porshe love it I hope I could afford it,"
 @gade420
 ",2 years ago,0.47,0.0,0.53
119,"This car, pre-spec'd costs ~160k Euro in The Netherlands...Can't image how a personalized Macan Turbo would cost...","
 @Mr.Rawrrr
 ",2 years ago,0.0,0.0,1.0
120,When you pop the hood it looks like a mini because of the headlights,"
 @hyperpotion5416
 ",2 years ago,0.172,0.0,0.828
121,Finally mecan review from Mat. Have been waiting a long time.,"
 @smshahnewas8595
 ",2 years ago,0.0,0.0,1.0
122,An amazing video. Keep it up,"
 @H...523
 ",2 years ago,0.432,0.0,0.568
123,Wish to have this one someday,"
 @eduardtabieros8137
 ",4 months ago,0.351,0.0,0.649
124,In the UK the price for base Macon is 16k more than base Macon in USA that’s crazy,"
 @jaegood
 ",2 years ago,0.0,0.124,0.876
125,"Love the buttons, much better than a screen!","
 @nealp885
 ",2 years ago,0.597,0.0,0.403
126,04:12 - that bodywork gap is unforgivable,"
 @tahir_ahmad
 ",2 years ago,0.0,0.0,1.0
127,"10:40 nice curb rash on that $5,000 wheel to whoever did that before Mat got it.","
 @jacob_tyler_freed
 ",2 years ago (edited),0.144,0.138,0.718
128,Do you recommend air suspension or just PASM?,"
 @kamatchoooo
 ",1 year ago,0.263,0.0,0.737
129,Pls compare in depth between Stelvio Quadrifoglio vs Macan Turbo. Will help people to make decision when buying a performance SUV,"
 @minatsdoc
 ",2 years ago,0.182,0.0,0.818
130,If I was the manager of top gear the first thing that I would do is appoint Mat Watson,"
 @albengeorge
 ",2 years ago,0.101,0.0,0.899
131,First 5 seconds was pure gold LOL,"
 @blogz589
 ",2 years ago,0.414,0.0,0.586
132,"5:52 how awesome is this, Porsche has been listening to us car guys  buttons voor dayss","
 @wezelhond5572
 ",2 years ago,0.215,0.0,0.785
133,I would choose Macan over Cayenne anytime. Not a fan of turbo engines so I would go in for the GTS or even the base model.,"
 @omartiwana
 ",2 years ago,0.0,0.082,0.918
134,"I’d like to see mesh in the openings to the radiators , they get full of crap and if a stone hits it , well that’s gunna be an expensive leak","
 @The_Devil_Riser
 ",2 years ago,0.137,0.149,0.714
135,Finest car maker ever Porsche ️,"
 @wow-clips
 ",2 years ago,0.0,0.0,1.0
136,They should've made this more powerful and luxury as the panamera. This should be the top of the line model.,"
 @mich6425
 ",2 years ago,0.214,0.0,0.786
137,"The M4S from the wraith movie had 440hp twin turbo 4 cylinder back in the
80's. It's top end hits 195mph. Does the
Chyenne?","
 @dontrustwhiteyevery1
 ",2 years ago,0.076,0.0,0.924
138,You knows it's an older video because of his older specialist timing gear,"
 @LegatoStudios
 ",2 years ago,0.0,0.0,1.0
139,Matt what is the device you use for 0-60?,"
 @ExAutoAnalyst
 ",2 years ago,0.0,0.0,1.0
140,Did I miss that? So the pedals are not pushed over into the driver’s legroom on the left hand drive?,"
 @tf201
 ",1 year ago (edited),0.161,0.072,0.767
141,"Petition to buy Matt a foldable stick that goes into his pocket , so that he don't have to search for some random stick on the road","
 @theanonymous4044
 ",2 years ago,0.0,0.0,1.0
142,Porsche’s dual clutch is the best transmission after direc drive of Koenigsegg and ofc EVs. Its smoothness is unmatched.,"
 @eckee
 ",2 years ago,0.187,0.058,0.756
143,Dream car I want this so bad ,"
 @Ace-es8er
 ",2 years ago,0.327,0.376,0.297
144,Good thing the paints real too after hitting it with the stick of truth ,"
 @bajaboardukesk8858
 ",2 years ago,0.302,0.0,0.698
145,Hey matt my dad works for porsche. Porsche doesn’t have that much leg room or storage space because EVERY porsche is made for the track and not for airport runs.,"
 @nickl8074
 ",2 years ago,0.0,0.0,1.0
146,I don't think it'll be a bad idea to show us the keys to some of these cars...,"
 @effiongbassey4836
 ",2 years ago,0.0,0.189,0.811
147,Are you going to make a review on Model Y? Really looking forward to it.,"
 @BerlinBK2662
 ",2 years ago,0.0,0.0,1.0
148,I would make my RS6 available for you guys to dragrace but it's a bit of an effort from outside the UK. :D,"
 @TheKingHomer
 ",2 years ago,0.217,0.0,0.783
149,"The audio is so bad in these videos
Otherwise, it's all good
Keep up the good work","
 @walidboucherit2681
 ",2 years ago,0.239,0.185,0.576
150,I owned the Macan GTS and you had to drive like a nun to get 25 MPG so I’m guessing this will be a lot worse,"
 @Rk6505
 ",2 years ago,0.094,0.117,0.789
151,"The starter of the car isn't a paddle it's a key so it good to use
I love porsche  so much","
 @christophermaloney8119
 ",2 years ago,0.316,0.0,0.684
152,While watching this video i dream that i have this one day..not because the name of the unit is the same of my husband surname  and i guess thats good in road trip..hope my dream will have this one day..,"
 @rheamacan8512
 ",2 years ago,0.169,0.0,0.831
153,Im sure the rear window wiper/boot opener mechanism would be expensive to repair or replace if either function stopped working!!,"
 @petewoodroffemusic
 ",2 years ago,0.127,0.083,0.79
154,"I follow matt and the crew videos like religious minorities.... 

You guys rock.. Been 6years now from Kenya 🇰🇪","
 @robaweku1339
 ",2 years ago,0.128,0.0,0.872
