,Comment,id,date,Pos,Neg,Neu
46,Nice review thanks! I saw you were able to turn on heated and cooled seats on at full power at the same time…it lets you do that? What happens? ,"
 @salwalker7071
 ",1 year ago,0.196,0.0,0.804
47,"Another great video, thanks.  Since you're doing base models, how about that new RWD BMW 230i in M Sport trim?  I'm sure you'd dig driving it, and not a lot of folks reviewing it.  I know, everyone wants the M240 X Drive, but as a purist's car, the 230 beats the current M240 IMO!","
 @dinosoarmotorsports2912
 ",1 year ago,0.123,0.0,0.877
48,"I bought my Base Macan 3 months ago optioned to around $80K, and I was told recently I might get the car by December. 
So there is around a year wait time at this moment. 
I also bought a Cayman 718, which estimated delivery is mid 2024.","
 @constructiondude4333
 ",1 year ago,0.0,0.0,1.0
49,"I test drive Macan GTS yesterday, and placed the order, even the waiting period more than 10 months. Have to say it's the ultimate midsized SUV.","
 @tecopopanunnaki1607
 ",1 year ago,0.0,0.0,1.0
50,Unfortunately SUVs are getting so good that people choosing them over cars and wagons actually kind of makes sense. It is what it is. This seems like a fantastic option. Awesome video! ,"
 @jax1079
 ",1 year ago,0.334,0.056,0.61
51,Pretty good! I looked at one a year ago just for fun and it was larger then I was expecting. It was pretty good,"
 @e70_x5_guy4
 ",1 year ago,0.497,0.0,0.503
52,"I would be happy with a car that doesn’t have lane keep assist. I pay attention just fine, I don’t want the steering wheel being controlled by a computer. I do like the cross traffic alerts when I have the signals on, though.","
 @mohawk5010
 ",1 year ago,0.223,0.034,0.743
53,"Yeah I’ve driven a 4cyl 2017 Macan before, and the turbo was just super laggy and made the car feel sluggish below 3k RPM. I think an N/A V6 would’ve been a better fit, and in fact that used to be the base engine.","
 @M67v
 ",1 year ago,0.229,0.054,0.717
54,"this is literally your 5th Macan review!! I'd say this is the only car u guys reviewed the most out of every car in your automotive journey because this car is this great in every way. 
How about the full Elantra N review (if it's available in Canada)??","
 @jonanthonylosito2004
 ",1 year ago,0.115,0.0,0.885
55,"I'm 6' 1.5"" so your back seat review is literally the most relevant one on the internet for me.  Love it!","
 @afterburn2600
 ",1 year ago,0.183,0.0,0.817
56,"This is unquestionably the best out of Q5, GLC300, X3, NX","
 @doggedlydetermined7022
 ",1 year ago,0.296,0.0,0.704
57,I’m a big Macan fan and drove the 2l for a while and there’s one problem: the car is simply too big / heavy for this VW Golf GTI engine. This means wear and tear on the engine (if you push it hard)…,"
 @robertlewandowski8491
 ",1 year ago,0.053,0.063,0.884
58,I’ve been in a 22 Kia stinger for about a year and it’s definitely been fun but I’m completely a badge snob I want a Porsche so I test drove a macan .. and needless to say I’m trading the stinger  I hope I don’t regret it either way I’m glad to be in the position where a Porsche is even a option for me .. thanks for the video this helped with my decision,"
 @roneccia1
 ",8 months ago,0.211,0.129,0.661
59,Love your videos. I have a 2018 Macan GTS and a deposit down for a Panamera GTS but everyday thinking of just getting a 2022 Macan GTS instead. I’ve always wanted a Panamera but logically can’t justify the +$40k over Macan. What are your thoughts?,"
 @kyuann
 ",1 year ago,0.064,0.0,0.936
60,Great quality. Happy 2022. Wishing y’all a great year.  I like this color match better wheel better. More subtle but still a nice extra touch.,"
 @DrwcMichel
 ",1 year ago,0.566,0.0,0.434
61,"it does not really lug the engine, if there is enough torque to fullfill your pedal request it is doing whats best. I think this is a perceived issue from the engine sound at about 2k rpm or below.
4 Cyls with PDK / DSG just dont sound amazing while cruising in comfort :P They're ok","
 @DxCBuG
 ",1 year ago,0.194,0.049,0.757
62,"How fast were you driving while testing LKA? I believe it only corrects above 40 mph. And if it only has LDW, not LKA, it will only audibly alert you. LKA does have to be turned on in order for steering assist as well.","
 @decluesviews2740
 ",1 year ago,0.095,0.0,0.905
63,I bought one and Im picking it up later this week! It will be my first Porsche. You guys have me so hyped right now. Its going to be a great start with the brand.,"
 @bondi6252
 ",1 year ago,0.121,0.0,0.879
64,"Random idea, lmk what you everyone thinks. What if you guys reviewed some older cars, like an older accord. Perhaps the most popular cars of a certain area. It would be neat to see how they stack up to newer cars and what they offered. Also, could be useful for anyone buying a used car.
I know you guys got some more interesting stuff down the line, but personally I find the “boring” car reviews (accords, Camry, etc) interesting too","
 @TheBaz568
 ",1 year ago,0.181,0.0,0.819
65,"Even my Macan S, when in normal mode drives sluggish, feels like it's in economy mode, as soon as I put in in sport, the car transforms!","
 @imagineworksgreat
 ",1 year ago,0.085,0.101,0.814
66,"Porsche dealerships won't allow you to put minimal options on a car because exporters try and illegally purchase PCNA cars to ship overseas. When they do this typically only a few options are installed on the car, so that's why some dealers don't allow ""base"" spec cars","
 @burkemounts7107
 ",1 year ago,0.0,0.072,0.928
67,This is my first comment. I love all your videos especially high end Supercars and top of the range models but this was  great to watch. I definitely would suggest making more entry level reviews as this is something everyday people are keen to watch!! ,"
 @cinnamonstix1210
 ",1 year ago,0.31,0.0,0.69
68,"Cool review. Here in the GCC region, the dealerships NEVER offer or import the base models","
 @sua.9847
 ",1 year ago,0.133,0.0,0.867
69,"I have a MY22 GTS on order (2nd in line at my dealer having placed my order in Summer 2021) - FYI its quite the reverse with allocations with them being VERY limited for GTS and there's more of an abundance of base model allocations (you can probably even find base models in dealer inventory now, i.e. PFAFF in Vaughan) because they make so much more compared to the GTS. Not sure demand-wise though if that aligns with allocations... seems the GTS is way more in demand for MY22 compared to last year from what I'm seeing, which is probably because you can option them similar to what a MY21 Turbo was, but for around $15K cheaper. Great video - hope to see you guys review the MY22 GTS soon!","
 @ShawnSalzman
 ",1 year ago (edited),0.085,0.036,0.879
70,I really liked the quick walk around sitting behind yourself and trunk room. You guys should keep doing that angle.,"
 @DJPixcell
 ",1 year ago,0.147,0.0,0.853
71,"I would never color match the Porsche wheels they're offering atm.
And I honestly think the base base twin 5 spoke looks better than what was specced here. Optionally the Macan S wheels look good too (in black or that weird gold)","
 @Daniel-dj7fh
 ",1 year ago,0.198,0.038,0.764
72,"Can’t wait for when these cars are cheap enough for me to afford! Excellent review, as always!","
 @sethsteener
 ",1 year ago,0.211,0.0,0.789
73,"I know it's not quite apples to apples, but I would pick the 2022 Golf R over this.  Except for the height, the proportions are close, and the performance on the Golf R will be better.  Obviously you miss out on the badge.  But is the Porsche badge worth an extra $20-30k?","
 @bbpearl8120
 ",1 year ago,0.117,0.036,0.847
74,"As other mentioned, definitely noticed the upped production value! Nice back seat and trunk section! Keep it up!","
 @tmurchjr
 ",1 year ago,0.369,0.0,0.631
75,"This blows my mind, I never knew a Macan (even if base model) is about the same price as a higher Trim BMW X3 or Audi SQ5. Makes me wonder what will be a better buy?","
 @isaacjamestea9652
 ",1 year ago,0.086,0.0,0.914
76,71% of prebuilt stock at the local dealer are base model 2021-2022 Macans.  So this is actually what is available.,"
 @doggyppants9846
 ",1 year ago (edited),0.0,0.0,1.0
77,Bought a 2018 Macan GTS because of a review these guys did. Best decision ever. Thanks fellas!,"
 @dlolli
 ",1 year ago,0.362,0.0,0.638
78,Go with the S model. It's got the same motor as the GTS and can be chipped up a bit.,"
 @edysinsimon8646
 ",1 year ago,0.0,0.0,1.0
79,"My mom always wanted a Porsche, she used to fantasize about a 911 when I was much younger  - she thinks this would be a nice car to get for her last ever car...it might make me teary if she ends up going for it.","
 @aneebaba06
 ",1 year ago,0.067,0.0,0.933
80,"Where I'm at (Arizona,US) There hasn't been any major issues with my dealership. I ordered a Base Macan on the 13th of Jan for a 4.15 delivery. I did have it optioned out pretty heavy though. I do know others have a close to a 6-9 month wait even if its a GTS.  A lot of dealerships are charging a $10K market Adjustment but thankfully mine is not and had a sooner slot than other dealerships in the area. Form what ive seen the Base Macan orders will arrive sooner than the S, GTS orders.","
 @austincrosson3431
 ",1 year ago,0.066,0.0,0.934
81,Love the new additions to your reviews!,"
 @mgssloid
 ",1 year ago,0.428,0.0,0.572
82,Love the new format of showing the cars space n boot capacity of better clarity..... Always wanted something of sort tht is akin to doug demuro vids .. happy abt the more in depth review format... Keep it up guys,"
 @akshainarain7127
 ",1 year ago,0.231,0.0,0.769
83,"just spec'ed mine and i went with the S, premium package with chrono sport plus the air suspension and a couple other little goodies.  Deposit placed March 21st.  Dealer said he's placing the order in June and delivery will be sometime in August.","
 @tuck1760
 ",1 year ago,0.0,0.0,1.0
84,"While the interior materials are a tad better in this Porsche, I'd still opt for an Alfa Romeo Stelvio over this.  That's why I bought one.  280 bhp and 305 lbs. torque.","
 @23Piccolina
 ",1 year ago,0.091,0.0,0.909
85,Big fan from India. Love your reviews. Keep it up!!! ,"
 @aadityasrivastava9479
 ",1 year ago,0.48,0.0,0.52
86,"I bought my ‘17 macan gts partially because of your old review of it! It’s awesome and I love it, keep it up my dudes.","
 @N495illithian
 ",1 year ago,0.29,0.0,0.71
87,"@Yuri I really like your laid back reviews in and from 5:50 on haha... do more of this casual you

Imo, You make one of the best descriptive or honest opinion in this naturally laid back form, or at least this is d posture that you give the most honest/ bulls eyes review, comparatively, reviewers do it so properly rigidly it almost feels like it is scripted or biased/ paid reviews

This could be your zen form, Yuri.","
 @kaisvlog7208
 ",1 year ago (edited),0.176,0.023,0.801
88,9:09 man that gauge cluster design is a full 10-years old now. All the way back to at least the 2012 991.1.  Can't wait for the next one.,"
 @jonathan_careless
 ",1 year ago,0.0,0.0,1.0
89,"Great vid. I have a question. I have porsche 911 and now I'm thinking of getting a car with more seats. I'm thinking Macan S (2022), Cayenne coupe S, and Panamera Sport Turisumo. Which one would you recommend and why? Thanks!","
 @kevinhan721
 ",1 year ago,0.229,0.0,0.771
